track_id,artist_1,artist_2,artist_3,track_name,popularity,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
7hylsMjqDoE7kziokmu7JL,Fiki,Tsvetelina Yaneva,None,Ne me ostavyay,35,2019-08-02T13:00:07Z,0.591,0.726,6,-5.51,0,0.0555,0.127,0.0,0.167,0.615,158.11,212658,4
5i39LWheug3ss0ZhCuGRoH,Roksana,Silver,None,Yapma bana,19,2019-06-04T13:58:24Z,0.767,0.912,5,-3.9,0,0.127,0.134,0.0,0.328,0.652,146.977,237551,4
0EWCQOFySqEV2tXG4nWUkD,Emrah,Toni Storaro,None,Na tvoe myasto,33,2019-10-22T09:00:12Z,0.745,0.906,10,-2.96,0,0.0869,0.256,2.19e-05,0.337,0.9450000000000001,149.949,201550,4
47gFpAzUeXSjDB4KBJKL4E,Emanuela,None,None,Skapoto se plashta,34,2019-02-21T13:00:07Z,0.756,0.762,0,-6.129,1,0.0476,0.00406,0.0,0.159,0.215,122.985,199024,4
07TkTJMhNQdCt9Aq09nVTl,DENIS TEOFIKOV,None,None,Katastrofa,34,2019-11-06T15:00:06Z,0.592,0.712,11,-5.411,0,0.08220000000000001,0.194,0.0,0.127,0.6930000000000001,169.98,217989,4
5RBBhuXb4kDdbRBvbgWZ88,Anelia,None,None,Gazarka,34,2019-10-15T12:00:07Z,0.6960000000000001,0.888,10,-4.419,0,0.033800000000000004,0.0425,2.96e-06,0.0781,0.916,140.967,305319,4
4ix0ntu244dcdAoSml7trs,Vanya,Medi,None,Paranoya,40,2019-12-12T14:00:05Z,0.75,0.797,4,-4.684,0,0.057300000000000004,0.0172,0.0,0.20800000000000002,0.863,147.041,192653,4
6kzNigkHHVSHsMGJFk595S,Maria,None,None,Da me gali,32,2019-01-22T10:42:40Z,0.645,0.906,6,-4.905,1,0.0626,0.00945,0.00013000000000000002,0.32,0.929,167.973,194286,4
7KQLtlFQqtJG5CBO5g4v3K,Galin,Azis,None,Mamish,36,2019-06-11T13:11:51Z,0.656,0.862,9,-4.34,0,0.125,0.106,0.0,0.234,0.621,92.981,223226,4
6swLxIeV63F3ThBO6HvYiP,Fiki,None,None,Shte te zakaram,33,2019-04-03T10:35:26Z,0.663,0.866,1,-3.359,0,0.095,0.0653,0.0,0.0753,0.91,155.904,182788,4
6Mz5CHGtDObrnB7RmH2WeI,Tsvetelina Yaneva,None,None,Angelat,38,2019-11-19T15:32:02Z,0.869,0.905,4,-1.758,0,0.0342,0.212,2.57e-06,0.0863,0.969,128.017,267129,4
3HavUOfAzYvgjggxMy75eX,Emanuela,Ilian,None,Ya se uspokoy,33,2019-05-07T14:00:00Z,0.6880000000000001,0.9430000000000001,8,-3.537,1,0.134,0.20400000000000001,1.34e-06,0.0575,0.804,171.951,210698,4
2SSAm64DnzKKlfrGUEpULX,Anelia,Jivko Mix,None,Shampion,37,2019-04-16T12:59:27Z,0.8130000000000001,0.897,6,-5.592,0,0.0551,0.194,0.0,0.529,0.915,124.002,218861,4
1dpQMco8poAWzAHbMoKak1,Dzhordan,None,None,Ne si pravi truda,31,2019-03-01T15:13:05Z,0.679,0.85,2,-6.143,0,0.0431,0.056,0.0,0.0717,0.859,151.985,200526,4
4tLZUYkjE0qgw7EwtPTPsU,Anelia,None,None,Sartseto mi,18,2019-01-03T13:53:20Z,0.448,0.725,8,-6.419,0,0.050100000000000006,0.09920000000000001,1.98e-06,0.23700000000000002,0.538,159.889,288814,4
6GrhIYrIfSCobtogJi0KSJ,Yanitsa,None,None,Nyama kak,34,2019-05-15T13:35:34Z,0.671,0.929,7,-4.791,0,0.17300000000000001,0.0239,0.0,0.271,0.911,156.967,213248,4
1JVPqYGmpigR2vHbpwRWcw,Anelia,None,None,Zaradi teb,29,2019-03-08T16:12:08Z,0.752,0.866,7,-4.8260000000000005,0,0.0777,0.00239,0.0,0.265,0.599,98.01,206939,4
4iYwaMVjH0E0QuSTWZlWg7,Jack Grace,Ara Koufax,None,downstate - Ara Koufax Remix,37,2019-12-20T11:33:34Z,0.63,0.663,8,-8.445,1,0.171,0.355,0.179,0.0907,0.533,127.001,278959,4
4qEvuIP5lfUzkoYb1b9Mwe,Vankata,Ivana,None,Iskam da sam golyam,8,2019-03-01T09:00:01Z,0.8,0.7020000000000001,6,-6.358,0,0.157,0.14300000000000002,0.0,0.147,0.903,97.958,208748,4
2UpJ2KnTvBhxLxJ5t9P4WR,Emanuela,None,None,Predatel,31,2019-06-26T12:00:04Z,0.6990000000000001,0.8200000000000001,0,-4.5120000000000005,1,0.0678,0.0658,0.0,0.20400000000000001,0.651,157.931,215886,4
5toNqUDZ7cQupMdUK6pM8a,Desi Slava,None,None,Sled 1000 zheni,37,2019-12-03T12:00:02Z,0.687,0.861,5,-4.437,0,0.08310000000000001,0.07780000000000001,0.0,0.0489,0.72,151.975,225000,4
1TTODxyPscL0RH2klGpczF,Emanuela,None,None,"Are, darpay",34,2019-09-23T12:00:00Z,0.742,0.84,7,-5.779,0,0.115,0.0805,0.0,0.337,0.771,150.009,220800,4
7N00CEkzChUIae0O8YsoyE,Malkata,None,None,Gram,32,2019-08-23T13:28:56Z,0.708,0.932,11,-2.274,1,0.13,0.192,0.0,0.127,0.8300000000000001,168.016,224464,4
4ofx5Ki8T3EUXWQQzJb6W9,Boris Dali,None,None,Pruskam honorari,34,2019-09-04T13:29:38Z,0.673,0.97,10,-3.298,0,0.19,0.0526,0.0,0.053500000000000006,0.8230000000000001,167.978,225982,4
0EhyuNHMXt7W4OIYHrL6JO,Ilian,None,None,S tebe mi e nay-nay-sladko,24,2019-12-11T13:00:00Z,0.706,0.807,9,-5.366,0,0.041600000000000005,0.0085,0.0,0.0664,0.736,150.047,216800,4
4VCiFyA1349btrKYBH6wGv,Desi Slava,None,None,Vtornik beshe,25,2019-05-10T11:57:05Z,0.431,0.788,11,-5.215,0,0.0845,0.06670000000000001,0.0,0.10300000000000001,0.47400000000000003,93.742,228174,4
5V1bLLDpddXxOlameS69CN,Vanya,Damyan,None,Shte me predadesh li,25,2019-02-15T14:00:05Z,0.624,0.8130000000000001,8,-4.9190000000000005,0,0.057100000000000005,0.0558,0.0,0.296,0.618,176.147,229091,4
6c5pgfWscGu7AGguiFiwC7,Emanuela,None,None,Vechno svarzani,33,2019-12-02T15:00:00Z,0.684,0.889,8,-5.008,0,0.07980000000000001,0.0488,0.0,0.309,0.788,151.979,225000,4
0fw63Jz3HBe4B31sFq3TnI,Dzhena,None,None,Gorkoto momiche,20,2019-06-25T13:31:27Z,0.625,0.859,1,-2.887,1,0.09620000000000001,0.00854,0.0,0.317,0.719,196.115,225306,4
4JAaiqZETqV8249OIxveFM,Roksana,Fiki,None,Edna lyubov,15,2019-08-07T12:02:20Z,0.595,0.877,9,-3.5380000000000003,0,0.091,0.0675,0.0,0.079,0.5670000000000001,90.136,227167,4
3YjS11AVhe7zYvTu5Vi5jV,Dzhulia,Kristian Kirilov,None,Ti si,24,2019-05-13T14:05:37Z,0.751,0.771,11,-5.347,0,0.07,0.0823,0.0,0.189,0.616,94.993,234947,4
2WcZkOzOnRToDCnb0yKBbj,Ilian,N.A.S.O,None,Mashina,24,2019-07-01T14:04:26Z,0.651,0.77,8,-4.7,1,0.1,0.011,0.0,0.297,0.605,170.046,198353,4
2H2H9pK8aGpIo3Enp7wUWt,Malkata,Emrah,None,Poslednata takava,30,2019-10-23T16:00:08Z,0.766,0.784,9,-2.967,0,0.0743,0.113,0.0,0.116,0.8290000000000001,91.993,214198,4
7yZK8JCFHxgs5z5j0yjY0Q,Tatyana,None,None,Zapisano e v sartseto mi,19,2019-01-18T14:00:05Z,0.632,0.894,5,-3.992,1,0.10300000000000001,0.0135,2.01e-06,0.125,0.394,192.039,220625,4
5BGaAaJLBtlMOp86OhamwF,Rayna,None,None,A byah ti kazala,23,2019-09-12T14:28:09Z,0.723,0.797,4,-5.753,0,0.0543,0.442,0.0,0.222,0.774,98.977,267236,4
3KPiHbiTOAv4SARmhAa1kA,Dzhulia,Kristian Kirilov,None,Den i nosht,33,2019-11-29T12:00:01Z,0.664,0.78,5,-5.8469999999999995,0,0.112,0.0181,0.0,0.0592,0.805,170.095,200636,4
1bRGIXZx8gzXT2EVczlg7A,Kali,Toni Storaro,None,Prosto zaspi,19,2019-02-25T16:44:17Z,0.62,0.864,6,-6.274,0,0.068,0.0591,0.0,0.255,0.5660000000000001,113.534,184018,3
5tNomocVEpvsneNh5Aq86z,Kalimba,None,None,Fiesta,37,2019-10-04T12:02:33Z,0.6980000000000001,0.896,4,-4.283,0,0.09430000000000001,0.056,0.0,0.0869,0.923,160.03,225440,4
1DzBRrx0xY4YwoDhxxJsgh,Yanitsa,None,None,Shampionka,33,2019-09-20T13:06:12Z,0.657,0.9540000000000001,6,-3.014,0,0.0386,0.0166,0.0,0.193,0.964,156.127,222692,4
3q4hjPPm6Y7BmXfrdc4mBC,Aria,None,None,Klasa,32,2019-10-03T14:00:01Z,0.618,0.902,5,-5.024,1,0.18,0.159,0.0,0.06420000000000001,0.5680000000000001,164.024,213659,4
1dqGhw6PLSXbRKPbdZzubn,Ivana,None,None,"Edno ""Obicham te""",12,2019-01-30T16:00:01Z,0.66,0.753,8,-5.956,1,0.06760000000000001,0.421,0.0,0.0907,0.773,170.072,252706,4
0aOJKTNL2EWPDAPuJAaMGL,Dzhena,None,None,Dostoynata,26,2019-12-10T13:00:12Z,0.711,0.837,7,-4.549,0,0.252,0.193,3.11e-06,0.0625,0.729,180.109,188000,4
6nfP3Fw2iOebw7L82RWFgV,Dzhena,None,None,"Vizhte go, zheni",23,2019-10-29T14:00:11Z,0.5750000000000001,0.9500000000000001,7,-3.935,0,0.167,0.0422,0.0,0.14300000000000002,0.793,172.03,203299,4
3LS08MozL0luIAyntxdepd,Anelia,Radko Petkov,None,Ti si,32,2019-12-09T13:00:05Z,0.7000000000000001,0.809,0,-5.914,1,0.0656,0.0115,0.0,0.34600000000000003,0.608,100.063,211836,4
7La82EDB5b4WUgzNqQdawZ,Dzhordan,None,None,Zlatniyat medal,25,2019-06-20T12:00:00Z,0.587,0.855,1,-4.356,0,0.0463,0.004710000000000001,0.00029,0.327,0.47300000000000003,178.069,207978,4
1mMBPEEcb3e5N3JzxNutwN,Tanya Marinova,Kiril Atanasov,Boris Dali,"S teb, lyubov",18,2019-07-15T12:58:13Z,0.56,0.932,4,-3.982,0,0.127,0.109,0.0,0.132,0.454,90.075,202667,4
3QyqLLaPZgZUdIXME0xoul,Daniela Gyorfi,None,None,Te iubesc din inima,0,2019-08-28T14:00:01Z,0.738,0.774,3,-5.195,0,0.026000000000000002,0.187,0.0,0.114,0.6960000000000001,120.02,230880,4
5dlHYdjCsz7cvrEcupPAy6,Maria,None,None,"Nay-dobrata, eto",23,2019-07-12T10:34:56Z,0.6970000000000001,0.922,4,-3.589,0,0.040100000000000004,0.050100000000000006,1.7400000000000003e-05,0.34,0.925,154.028,196717,4
7eeLYvJsK5QiDeX1loY9rW,Anitta,Becky G,None,Banana,43,2019-05-20T14:00:09Z,0.752,0.681,11,-6.684,0,0.299,0.0195,0.0,0.035300000000000005,0.648,73.233,195619,4
2d8cr39lEo8k7XeSWMQSab,Kiril Atanasov,Danna,None,Kak shte si prostish,23,2019-11-01T15:00:08Z,0.4,0.902,7,-4.878,0,0.0528,0.0279,0.0,0.223,0.748,170.031,220941,4
0ND0TXA0SPfVRb8yT28sYU,Aria,None,None,Da te zaboli,22,2019-08-05T13:00:09Z,0.643,0.873,3,-4.7059999999999995,0,0.07880000000000001,0.105,0.0,0.357,0.653,89.982,187453,4
6S705gmWmotq88Vxzeqj3Y,Vankata,None,None,Rozhden den,3,2019-11-22T16:10:17Z,0.762,0.912,1,-4.142,0,0.0352,0.004090000000000001,2.82e-06,0.542,0.756,128.057,245640,4
41GJbZ6YYkDOnNo5sSgiZW,Ivana,None,None,Az sam tvoya,19,2019-12-26T17:00:02Z,0.838,0.8320000000000001,5,-3.636,0,0.033800000000000004,0.0903,0.0,0.0951,0.871,127.031,255363,4
2sgMZJckhSzsGO1HRuPtaM,Tanya Marinova,None,None,Shte me pomnish,0,2019-02-06T15:02:20Z,0.6910000000000001,0.768,7,-7.883,1,0.0734,0.137,0.0,0.08700000000000001,0.585,96.011,211351,4
6hT8BmyMaCSifyzhMwZlEi,Tatyana,None,None,Samo s teb,21,2019-07-04T13:00:03Z,0.6950000000000001,0.793,1,-5.1,0,0.0436,0.062200000000000005,0.0,0.294,0.763,153.993,208831,4
4ynZrGrlFe98vwkSt2Ohpa,ARTi,None,None,Kyucheka na godinata,20,2019-05-03T14:00:02Z,0.598,0.628,2,-8.054,1,0.042100000000000005,0.000725,1.6299999999999999e-06,0.243,0.333,174.004,206791,4
6OtFyFpEEVZllQMRDC8i6V,Maria,None,None,Prestapno tvoya,11,2019-05-27T12:29:36Z,0.775,0.679,3,-4.675,0,0.0291,0.113,3.1199999999999998e-06,0.124,0.849,117.016,262308,4
4udHLvo0OhKK8I6e7J0u4A,Maria,None,None,"Lipsvash, milo moe",18,2019-11-04T14:00:00Z,0.624,0.914,8,-5.143,0,0.0379,0.0541,0.0069500000000000004,0.096,0.725,162.024,186667,4
0Cx4ZLx8LOAiqZcX2DPJaG,Dimana,Desi Slava,None,Vrag,21,2019-12-16T14:00:11Z,0.5760000000000001,0.85,9,-3.275,0,0.157,0.156,2.76e-06,0.145,0.678,182.007,247747,4
2FPdXfTSjh5neZhfq8YVc4,Vanya,None,None,Dubai,18,2019-08-26T12:40:34Z,0.577,0.875,6,-4.745,0,0.186,0.1,0.0,0.402,0.834,172.027,198837,4
7M4WOFBx7ZHgImCmJm648F,Kiril Atanasov,None,None,Samo men,8,2019-03-07T14:00:00Z,0.603,0.871,7,-4.857,0,0.0799,0.221,0.0,0.203,0.72,160.046,247472,4
2ZIArJmH8UTXZVlyLPcfu8,Tanya Marinova,None,None,Unikat,23,2019-11-08T14:00:11Z,0.687,0.912,7,-3.178,0,0.0724,0.0868,1.44e-06,0.27,0.778,153.911,207273,4
7GKYMRsxoNAqCDTD99FfhE,Milko Kalaydzhiev,Anelia,None,Palya te,21,2019-12-19T14:27:18Z,0.665,0.923,10,-2.607,0,0.165,0.125,0.0,0.34700000000000003,0.668,154.016,236883,4
20zLjt19fkSFML51kCSreU,Iveta Kostova,None,None,Oshte te obicham,19,2019-10-21T14:22:41Z,0.713,0.8280000000000001,4,-3.6870000000000003,0,0.0616,0.17200000000000001,0.0,0.218,0.745,82.011,198679,4
263gUYiugXoNqkh8Uic5dT,Magda,None,None,Teglya mayni,22,2019-11-11T15:00:11Z,0.687,0.768,5,-4.957,0,0.0519,0.0316,0.0,0.058300000000000005,0.8250000000000001,160.033,210000,4
4j91KeJxAnYyZ80IuZcd1V,Magda,Desi Slava,None,Chakah te,8,2019-02-08T15:58:12Z,0.366,0.53,0,-8.519,0,0.08120000000000001,0.0917,0.0,0.122,0.26,140.024,260807,4
6zscQY8CiObrrZ3fKzjaET,Yunona,Boris Dali,None,Kolko pati,2,2019-06-10T13:00:08Z,0.673,0.878,5,-5.411,0,0.0589,0.12,0.0,0.0907,0.9,95.029,219789,4
482ZVFB4vo5SQZim9Wo8U6,Aria,None,None,Kralitsa,16,2019-06-07T15:09:30Z,0.773,0.885,1,-4.547,1,0.165,0.09,7.07e-06,0.07050000000000001,0.793,96.024,217500,4
1f4w224zhGndPWQuRWGZ6l,Radko Petkov,None,None,Sled teb,22,2019-10-25T14:00:11Z,0.743,0.8290000000000001,1,-4.126,0,0.052700000000000004,0.417,0.0,0.17300000000000001,0.7010000000000001,97.011,195464,4
1ZhQ5aO21UcuUbPkZprbB5,Yunona,Kiril Atanasov,None,V drug zhivot,5,2019-03-13T14:59:45Z,0.561,0.881,2,-5.166,0,0.11900000000000001,0.178,0.0,0.262,0.506,174.033,200500,4
2q8hnKWyDnwsrgDUwRu6MC,Gloria,None,None,Gost ne si,2,2019-12-05T13:00:04Z,0.496,0.611,0,-6.961,0,0.038200000000000005,0.0993,0.0,0.165,0.272,75.053,218415,4
1bE7s8V5d4WhQpKUls5GO7,Denis,Fari,None,Za neya,4,2019-05-28T14:08:22Z,0.8310000000000001,0.679,9,-4.235,0,0.0891,0.217,0.0,0.0912,0.765,93.009,210236,4
57ZyVVqChknkFY9z5tmXdd,ARTi,None,None,Mirishesh mi na Sex,5,2019-02-04T16:00:04Z,0.47500000000000003,0.5650000000000001,1,-8.623,1,0.116,0.637,2.37e-06,0.112,0.298,123.182,168008,4
4nIXGc71lr1SAXC1zU2dzh,Yunona,None,None,Samo,17,2019-10-09T14:00:07Z,0.669,0.9490000000000001,3,-5.157,0,0.133,0.28500000000000003,0.0,0.177,0.809,170.073,212365,4
7he4westjkRXaUVoCa7m8w,Damyan Popov,Zhana Bergendorff,None,Edno,13,2019-04-12T13:04:31Z,0.639,0.586,0,-6.484,0,0.03,0.214,0.0,0.137,0.37,92.974,261526,4
5zmynjjQGM2IqFilLaKMzY,Gloria,None,None,Lyubima,8,2019-10-24T13:00:11Z,0.751,0.9,1,-3.73,0,0.139,0.137,2.9699999999999995e-06,0.060200000000000004,0.805,90.967,215766,4
3Yqd87OtWcuaUAhzEDCV38,Milko Kalaydzhiev,None,None,Nula vreme,15,2019-08-13T13:06:27Z,0.675,0.859,7,-3.62,0,0.131,0.162,0.0,0.216,0.901,76.452,217827,4
2ee5ja2tI04eoxQvwxHmGt,Lazar,None,None,"Obicham te, ama ne bash",3,2019-03-15T13:00:03Z,0.801,0.896,0,-3.984,0,0.10300000000000001,0.223,9.359999999999998e-06,0.35000000000000003,0.755,98.014,208179,4
7DLiEEPzeyk12t5vRhPgnO,Milko Kalaydzhiev,None,None,Da piem za nevernite zheni,12,2019-04-24T12:46:29Z,0.734,0.777,7,-6.779,0,0.11900000000000001,0.0434,0.0,0.161,0.904,94.013,180070,4
4kWXz3c5B6aKWysUGUYgug,Veselin Marinov,None,None,Zhena na tokcheta,2,2019-05-08T08:00:02Z,0.723,0.839,6,-4.325,1,0.0332,0.111,0.0,0.309,0.8270000000000001,103.025,250467,4
51aYQSgSR9w5b6UumCH4fh,Veselin Marinov,None,None,Umna I krasiva,0,2019-12-10T14:57:47Z,0.852,0.758,0,-5.312,0,0.0345,0.08270000000000001,0.0,0.0442,0.967,124.965,216160,4
3Wmc8CULJsc23fpDcvqY7r,Maria Filatova,Magdalena Filatova,None,Zavinagi v sartseto,7,2019-10-30T14:00:11Z,0.729,0.871,10,-4.421,0,0.0748,0.011,0.0,0.527,0.593,92.002,249568,4
07uWxbS7QT81QOLxmmIily,Ekstra Nina,None,None,Zabranenata lyubov,6,2019-04-09T13:44:24Z,0.6930000000000001,0.879,6,-2.031,0,0.0553,0.044500000000000005,8.36e-05,0.056900000000000006,0.9580000000000001,163.996,289453,4
5yF6vCIKcBL4CfN9DVXYZQ,Ice Team,None,None,Moeto sladko momiche,1,2019-08-15T13:00:00Z,0.8130000000000001,0.861,5,-4.85,1,0.185,0.156,0.0,0.229,0.771,129.904,214105,4
2Ypx3Au81dUTD3HU4IOTUH,Trio Soprano,None,None,Golyama Lyubov,2,2019-04-23T14:36:43Z,0.426,0.649,8,-5.7059999999999995,1,0.0296,0.486,1.0900000000000002e-05,0.353,0.192,141.987,223193,4
2pdaHwZFCStEB4bNxO6OnY,Ekstra Nina,None,None,Timeout,2,2019-11-21T15:32:46Z,0.56,0.6980000000000001,2,-5.169,1,0.0354,0.09630000000000001,0.0,0.060500000000000005,0.41600000000000004,142.143,275755,4
